# verdadeiro, estimado, distancia, estimulo
-70, -75.3219, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-70.wav
40, 63.4764, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_40.wav
50, 92.0601, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_50.wav
-80, -58.3262, 0.37549, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-80.wav
-80, -58.0687, 0.00392157, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-80.wav
60, 88.1974, 0.879412, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_60.wav
30, 88.7124, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_30.wav
50, 56.2661, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_50.wav
0, 23.8197, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_0.wav
80, 83.5622, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_80.wav
-80, -62.7039, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-80.wav
-70, -30, 0, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-70.wav
40, 64.7639, 0.823529, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_40.wav
50, 86.6524, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_50.wav
-70, -50.3433, 0.417647, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-70.wav
-80, -49.8283, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-80.wav
-10, 9.39914, 0, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-10.wav
-60, -20.7296, 0.280392, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-60.wav
-60, -46.2232, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-60.wav
50, 11.7167, 0.00490196, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_50.wav
50, 67.0815, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_50.wav
60, 66.824, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_60.wav
20, 79.6996, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_20.wav
-40, 46.7382, 0.00490196, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-40.wav
-40, 26.9099, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-40.wav
0, 56.5236, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_0.wav
60, 89.2275, 0.00490196, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_60.wav
10, 88.97, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_10.wav
40, 89.2275, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_40.wav
-40, -27.9399, 0.167647, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-40.wav
80, 52.1459, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_80.wav
-20, 52.1459, 0.209804, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-20.wav
0, 13.7768, 0.823529, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_0.wav
-20, 14.0343, 0.00490196, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-20.wav
