# verdadeiro, estimado, distancia, estimulo
10, 20.2726, 0.209852, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_10.wav
-20, 20.7891, 0.338916, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-20.wav
-70, -75.0215, 0.963547, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-70.wav
-60, -75.0215, 0.79803, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-60.wav
30, 4.26112, 0.449261, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_30.wav
-20, -23.6298, 0.453202, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-20.wav
0, -23.6298, 0.374384, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_0.wav
-50, -60.3013, 0.202956, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-50.wav
70, 100.846, 0.202956, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_70.wav
0, 100.846, 0.202956, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_0.wav
-50, -78.637, 0.315271, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-50.wav
70, 15.1076, 0.211823, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_70.wav
-20, -33.7016, 0.95665, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-20.wav
60, 65.4663, 0.961576, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_60.wav
60, 72.439, 0.960591, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_60.wav
80, 100.588, 0.255172, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_80.wav
30, 100.846, 0.884729, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_30.wav
70, 88.7088, 0.885714, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_70.wav
70, 88.7088, 0.292611, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_70.wav
10, 97.4892, 0.150739, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_10.wav
-40, -82.2525, 0.151724, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-40.wav
-60, -82.2525, 0.999015, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-60.wav
70, 95.4232, 0.103448, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_70.wav
0, 16.9154, 0.984236, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_0.wav
-70, -79.9283, 0.0975369, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-70.wav
-10, -13.0416, 0.981281, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-10.wav
-30, -43.5151, 0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-30.wav
-10, -65.208, 0.130049, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-10.wav
-30, -71.1478, 0.127094, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-30.wav
-70, -89.7418, 0.0945813, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-70.wav
