# verdadeiro, estimado, distancia, estimulo
90, 52.6466, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_90.wav
15, 58.6015, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
75, 66.7218, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_75.wav
75, 44.797, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_75.wav
90, 26.391, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_90.wav
-45, -46.4211, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-45.wav
-15, -18.2707, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
-45, -37.218, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-45.wav
-75, -48.3158, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-75.wav
-90, -29.6391, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
-60, -6.63158, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-15, 13.3985, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-15.wav
-90, -37.218, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-90.wav
-15, -12.0451, -0.0119403, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
0, -12.5865, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
30, 26.9323, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
-60, -41.2782, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
60, 42.0902, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
0, 13.3985, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_0.wav
-30, 15.0226, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-30.wav
75, 36.6767, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_75.wav
-45, 13.1278, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-45.wav
-90, -47.7744, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-90.wav
15, -55.0827, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_15.wav
90, 39.1128, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_90.wav
15, 11.2331, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
-75, -12.3158, -0.0109453, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
-45, -39.6541, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-45.wav
30, 48.5865, -0.0159204, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_30.wav
-15, 3.11278, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-15.wav
-30, -20.4361, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-30.wav
-90, -48.5865, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
60, 26.6617, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_60.wav
-45, -12.3158, -0.0119403, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-45.wav
-60, -26.391, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-60.wav
-90, -51.0226, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
75, 42.3609, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
-30, -32.8872, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
90, 48.3158, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
-60, -57.7895, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-60.wav
-45, -71.8647, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-45.wav
0, -3.11278, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
90, 22.0602, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_90.wav
-15, -4.19549, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-15.wav
15, 17.188, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
15, 32.0752, -0.0149254, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_15.wav
-75, -55.8947, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-75.wav
0, -28.8271, -0.0149254, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
-60, -8.52632, -0.0109453, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-60.wav
-75, -51.0226, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-75.wav
-15, -10.6917, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-15.wav
75, 7.44361, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_75.wav
-30, -18, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-30.wav
-15, -28.015, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-15.wav
45, 17.188, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_45.wav
-90, -57.7895, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
-60, -13.9398, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-60.wav
-15, -27.4737, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-15.wav
90, 40.7368, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_90.wav
30, 58.8722, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_30.wav
30, 36.406, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
-90, -44.5263, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
-15, -10.9624, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-15.wav
-60, -63.4737, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-60.wav
