# verdadeiro, estimado, distancia, estimulo
-15, 34.8837, 0.367748, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
-15, 34.6512, 0.378564, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
-15, 7.44186, 0.379548, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-15.wav
-30, 21.3953, 0.498525, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-30.wav
-60, -36.0465, 0.474926, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-60.wav
90, 53.2558, 0.47296, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_90.wav
-75, -78.6047, 0.474926, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-75.wav
-60, -27.4419, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-60.wav
-75, -87.4419, 0.791544, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
75, 34.186, -0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_75.wav
-75, -41.3953, 0.52999, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
45, 86.7442, 0.831858, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
-60, -41.8605, 0.830875, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-60.wav
0, 33.9535, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
60, 83.4884, 0.774828, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_60.wav
-90, -79.7674, 0.774828, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
45, 11.3953, 0.815143, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
30, 67.2093, 0.811209, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_30.wav
45, 88.1395, 0.812193, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_45.wav
75, 93.7209, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
45, 58.6047, 1, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_45.wav
75, 72.093, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
-45, 33.9535, 0.27237, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-45.wav
-45, -30, 0.631268, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-45.wav
-90, -84.4186, 0.781711, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
-60, -23.7209, 0.780728, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-15, 20.4651, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-15.wav
-90, -79.0698, 0.812193, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
90, 93.7209, 0.813176, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
-60, 33.4884, 0.811209, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-60.wav
-60, -5.5814, 0.0993117, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-60.wav
60, 85.814, 0.103245, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_60.wav
75, 96.7442, 0.791544, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_75.wav
15, 41.6279, 0.0894789, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
45, 82.5581, 0.819076, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
-75, 1.62791, 0.817109, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
15, 48.6047, 0.819076, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
75, 93.7209, 0.818092, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_75.wav
30, 41.6279, 0, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_30.wav
30, 64.186, 0.567355, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_30.wav
15, 53.9535, 0.998033, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
45, 87.4419, 1, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_45.wav
