# verdadeiro, estimado, distancia, estimulo
10, 49.6901, 0.496055, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_10.wav
20, 14.4507, 0.217949, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_20.wav
40, 49.9437, 0.211045, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_40.wav
10, 33.9718, 0.211045, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_10.wav
-60, -87.7183, 0.342209, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-60.wav
0, -63.6338, 0.493097, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_0.wav
-20, -95.5775, 0.236686, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-20.wav
10, 47.4085, 0.376726, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_10.wav
-20, -85.6901, 0.445759, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-20.wav
-40, -71.7465, 0.244576, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-40.wav
30, 54.7606, 0.389546, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_30.wav
50, -54.7606, 0.645957, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_50.wav
-80, -90, 0.174556, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-80.wav
-50, -90, 0.17357, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-50.wav
-10, -3.5493, 0.343195, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-10.wav
-50, -27.8873, 0.344181, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-50.wav
30, -19.2676, 0.350099, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_30.wav
30, 55.2676, 0.230769, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_30.wav
10, 51.9718, 0.230769, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_10.wav
-30, -99.8873, 0.691321, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-30.wav
-50, -66.9296, 0.524655, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-50.wav
-20, -99.1268, 0.251479, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-20.wav
0, -15.9718, 0.0108481, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_0.wav
-50, -96.0845, 0.292899, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-50.wav
70, 64.1408, 0.966469, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_70.wav
-10, -48.4225, 0.416174, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-10.wav
80, 56.0282, 0.591716, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_80.wav
50, 36.7606, 0.317554, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_50.wav
-50, -98.8732, 0.892505, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-50.wav
50, 44.8732, 0.36785, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_50.wav
70, -13.9437, 0.263314, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_70.wav
0, -19.2676, 0.99211, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_0.wav
-60, -56.2817, 0.410256, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-60.wav
0, 7.09859, 0.331361, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_0.wav
-80, -90.2535, 0.262327, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-80.wav
0, 26.3662, 0.261341, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_0.wav
40, 51.2113, 0.261341, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_40.wav
-70, -94.0563, 0.269231, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-70.wav
10, -13.9437, 0.268245, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_10.wav
30, 31.1831, 0.186391, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_30.wav
10, 32.1972, 0.532544, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_10.wav
0, -74.5352, 0.301775, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_0.wav
-60, -94.0563, 0.259369, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-60.wav
-70, -99.6338, 0.66075, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-70.wav
-70, -82.1408, 0.344181, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-70.wav
-30, -93.5493, 0.435897, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-30.wav
-70, -97.0986, 0.434911, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-70.wav
80, 60.0845, 0.999014, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_80.wav
-30, -98.6197, 0.977318, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-30.wav
20, 40.3099, 0.671598, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_20.wav
60, 58.0563, 0.311637, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_60.wav
70, 58.5634, 0.379684, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_70.wav
